label,claim,model,readability,word_pos,claim_id,binary_label
FI,6738 بات_verb 4 GPT4 بات النفط مصدراً رئيسياً للطاقة في العالم منذ اكتشافه,في,,التاسع,,incorrect
FC,6675 مُنْتَخَب_noun 1 ChatGPT المنتخب الألماني لكرة القدم حقق بطولة,كأس,,4,,correct
FI,800 عَيْن_noun 1 GPT4 تقع عين الباشا في الأردن وهي مدينة تاريخية,تضم,,أثرية,,incorrect
FI,3192 شُرْطَة_noun 1 ChatGPT تم تأسيس شرطة الأمم,المتحدة,,عام,1948.0,incorrect
FI,8762 مُؤَكِّد_adj 3 ChatGPT تم تأكيد فوز اللاعب,الأمريكي,,ويمبلدون,,incorrect
FC,4641 ٱِجْتِماعِيّ_adj 3 ChatGPT التواصل الاجتماعي يعد من أهم الوسائل التي تساعد على توسيع دائرة المعارف,والتعرف,,ثقافات,,correct
FC,4450 ٱِتِّصال_noun 1 GPT4 تُعَتَّمِدُ معايير الاتصال على تحديد الترددات,المستخدمة,,الخاصة,,correct
FI,1125 نَظَر_verb 1 ChatGPT النظر الجيد يمكن أن,يتحسن,,البصرية,,incorrect
FC,9591 ٱِتِّجاه_noun 2 ChatGPT الاتجاه الشمالي هو الاتجاه,الذي,,إلى,,correct
FC,2935 عالَمِيّ_adj 3 ChatGPT الأمم المتحدة هي منظمة عالمية تهدف إلى تعزيز,السلام,,بين,,correct
FC,5533 لَوْن_noun 1 ChatGPT اللون الأخضر يعتبر لون الطبيعة والحياة,ويستخدم,,العلم,,correct
FI,1766 حَدّ_noun 3 GPT4 الحد الأدنى للأجور في مصر تم تحديده في عام 2014,بمبلغ,1200.0,جنيه,,incorrect
FI,1771 سَيِّدَة_noun 1 ChatGPT سيدة الأعمال المصرية نجلاء الشرشابي تعد واحدة من أغنى,النساء,,العالم,,incorrect
FC,1793 مَلِك_noun 1 ChatGPT الملك عبدالله الثاني هو,ملك,,الأردنية,,correct
FI,5446 أَجْرَى_verb 3 GPT4 أجرى العالم إبراهيم أبو العيش تجارب هامة على توليد,الكهرباء,,الطاقة,,incorrect
FI,6420 وَصَف_verb 2 GPT4 وصف الأمم المتحدة الأهداف المستدامة للتنمية بأنها خطة عالمية تستهدف تحسين نوعية الحياة لجميع الناس وتحقيق التوازن,بين,,الاقتصادي,,incorrect
FI,"3046 حَتَّى_conj_sub 1 GPT4 حتى الآن، قامت إدارة الطيران والفضاء الأمريكية ""ناسا"" بإطلاق",19,,لاستكشاف,,incorrect
FC,2925 ٱِتِّفاق_noun 1 ChatGPT تم التوصل إلى اتفاق بين الدول الأعضاء في الاتحاد,الأوروبي,,انبعاثات,,correct
FC,5602 طاقَة_noun 3 ChatGPT تستخدم الطاقة الحرارية لتوليد,الكهرباء,,المحطات,,correct
FC,4720 إِطار_noun 3 GPT4 تعتبر إطارات الدراجات الهوائية من أهم المكونات التي تؤثر على,أداء,,وراحة,,correct
FC,358 أَوَّل_adj_num 1 GPT4 أول دولة اعترفت بالولايات المتحدة,كدولة,,هي,,correct
FI,4585 قُعَدَة_noun 5 ChatGPT أمين الصندوق العام هو المسؤول عن إدارة الأموال,العامة,,الدول,,incorrect
FI,2604 لَيْلَة_noun 1 ChatGPT ليلة الجمعة هي ليلة مميزة في,الإسلام,,بالصلاة,,incorrect
FC,9823 مُسْتَشار_noun 3 ChatGPT يعمل المستشار الاستراتيجي على تحليل البيانات وتقديم,النصح,,لتحسين,,correct
FI,4628 قِمَّة_noun 3 GPT4 قمة المشتركين العرب لعام 2021 انعقدت,في,,الأردنية,,incorrect
FC,3642 تَحَدَّث_verb 1 ChatGPT يمكن استخدام صاح,كصفة,,الصوت,,correct
FC,4287 أَعْطَى_verb 2 GPT4 أعطى الرئيس جمال عبد الناصر قرارا بتأميم قناة السويس,في,26.0,يوليو,1956.0,correct
FI,9651 كَلّا_interj 2 ChatGPT كلا من الأردن وفلسطين,يتمتعان,,متوسطي,,incorrect
FC,6942 دَيْر_noun 4 ChatGPT دير الزور هي,مدينة,,شرق,,correct
FC,2852 سار_verb 2 ChatGPT تعمل لجنة الأمم المتحدة للتجارة والتنمية على تعزيز التجارة,والاستثمار,,الدول,,correct
FI,3543 فَتْرَة_noun 1 ChatGPT فترة الإنعاش القلبي الرئوي يجب أن تبدأ في غضون 4,دقائق,,توقف,,incorrect
FI,7218 جُمْلَة_noun 1 GPT4 الجملة البسيطة في اللغة العربية تتكون,من,,وفعل,,incorrect
FC,1376 أَلْف_noun_num 1 GPT4 الألف هي الحرف الأول من الأبجدية العربية,وترمز,,رقمية,,correct
FC,6838 ٱِثْن_noun_num 4 GPT4 توجد اثنين من الجزر الرئيسية في مصر هما,جزيرة,,وجزيرة,,correct
FC,5919 تَناوَل_verb 1 GPT4 ينصح بتناول الأسماك مثل السلمون والتونة لاحتوائها على,أحماض,,3,,correct
FC,3750 رَفَع_verb 1 GPT4 قتل الموسيقار الموزارت على يد أنطونيو ساليري,حسب,,التاريخية,,correct
FI,4058 عَشَر_noun_num 2 GPT4 يحتفل العالم باليوم العالمي للعمل الإنساني في العشرين من,أغسطس,,كل,,incorrect
FC,9440 مُدَرِّب_noun 1 GPT4 فاز المدرب الإسباني بيب غوارديولا ببطولة الدوري الإنجليزي الممتاز,مع,,مانشستر,,correct
FI,5699 أُخْت_noun 1 GPT4 أخت الكاتبة الشهيرة جين أوستن، كاساندرا، كانت مُقربة جدًا من جين وكتبتا,العديد,,الرسائل,,incorrect
FC,6728 قَطَع_verb 1 GPT4 قطع النحاس تستخدم في تصنيع الأسلاك,الكهربائية,,والمبادلات,,correct
FI,3569 نِهايَة_noun 1 GPT4 تم الإعلان عن نهاية النظام الاشتراكي في جمهورية ألمانيا الديمقراطية,في,3.0,أكتوبر,1990.0,incorrect
FI,1990 لَنْ_part_neg 2 GPT4 لن يكون الهرم الأكبر في مصر على مساحة,تزيد,,20,,incorrect
FC,4324 وُصُول_noun 1 ChatGPT تم تسجيل وصول أول سيارة في العالم إلى سرعة 100,كم/س,,عام,1899.0,correct
FC,2747 قانُون_noun 3 GPT4 يعود تاريخ أقدم قانون مكتوب إلى قانون حمورابي البابلي، الذي يعود,إلى,,1754,,correct
FC,"9830 مُسْتَشار_noun 3 GPT4 تعمل شركة ""مكنزي"" كمستشار استراتيجي",لشركات,,حول,,correct
FC,1549 حَدِيث_noun 1 GPT4 يشتمل علم الحديث على دراسة نصوص الأحاديث وإسناداتها وتصنيفها,من,,الصحة,,correct
FC,4675 مَصْلَحَة_noun 3 ChatGPT تقوم مصلحة الطيران المدني في لبنان بإدارة المطارات وتنظيم حركة الطيران المدني وتطوير,القطاع,,في,,correct
FC,3387 فَصْل_noun 1 GPT4 يستخدم فصل الكروماتوغرافيا لفصل,المكونات,,للمواد,,correct
FC,5968 ٱِقْتِصاد_noun 3 GPT4 تعتبر النفط والغاز من أهم مصادر الإيرادات,في,,دول,,correct
FC,4744 حَقَّق_verb 2 ChatGPT حققت السويد المركز الثالث في كأس العالم,لكرة,,عام,1994.0,correct
FC,6643 مَدَى_noun 4 ChatGPT مدى الصوت الذي يمكن للإنسان سماعه يتراوح بين 20 هرتز,و,20.0,كيلو,,correct
FC,330 إِذا_conj_sub 1 GPT4 إذا كنت تبحث عن معلومات عن الفضاء، يمكنك زيارة موقع,وكالة,,على,,correct
FC,6748 جُزْء_noun 1 GPT4 تحتوي القرآن الكريم على ثلاثون جزءًا تسمى الأجزاء،,تنقسم,,114,,correct
FC,3169 كُرَة_noun 1 GPT4 كرة اليد تتكون من فريقين يضم,كل,,سبعة,,correct
FC,3719 جَهْد_noun 4 GPT4 يُعتَبر جهد التربية والتعليم في دولة الإمارات من أعلى,المستويات,,منطقة,,correct
FI,5937 حاجّ_noun 1 GPT4 تعتبر حاجة الإسلام أحد الأركان الخمسة التي,يقوم,,الدين,,incorrect
FC,"147 عَن_prep 1 GPT4 عن الكاتب البريطاني تشارلز ديكنز، يعتبر رواية ""توقعات العظمة"" عن",أشهر,,وأكثرها,,correct
FI,5718 دَمْع_noun 1 GPT4 ينتج الإنسان أكثر من 100 لتر من,الدموع,,مدى,,incorrect
FC,142 عَن_prep 1 ChatGPT يعتبر القهوة,مصدراً,,عن,,correct
FC,7980 سُوء_noun 3 GPT4 تعتبر سوء إدارة الموارد البشرية عائقاً رئيسياً,لتحقيق,,الشركات,,correct
FC,4973 قِيادَة_noun 3 ChatGPT تعتبر قيادة السيارات الكهربائية أكثر صديقة للبيئة من السيارات,التقليدية,,تعمل,,correct
FC,4815 وَسِيلَة_noun 2 ChatGPT يمكن للخوف أن يؤثر على الجهاز القلبي ويسبب زيادة,في,,ضربات,,correct
FC,2114 والِد_noun 1 ChatGPT والد الفنانة العالمية شاكيرا,هو,,ميباراك,,correct
FC,6436 حَمْلَة_noun 4 GPT4 حملة الفتوحات الإسلامية بدأت بعد وفاة النبي محمد صلى الله عليه,وسلم,,الخلفاء,,correct
FC,3449 أَقَلّ_adj_comp 1 GPT4 أقل سرعة للإنترنت في العالم توجد في الصومال، بمعدل,0.60,,في,,correct
FC,1016 حَقّ_noun 2 GPT4 حق المرأة في التعليم تم الاعتراف به رسمياً في المملكة,العربية,,عام,1960.0,correct
FC,8284 مُناسَبَة_noun 2 ChatGPT تم تحديد مناسبة اليوم العالمي للمرأة في 8,مارس,,كل,,correct
FI,4375 عُمْر_noun 1 ChatGPT عمر هو اسم لأحد الصحابة,الذين,,النبي,,incorrect
FC,9753 صَفّ_noun 1 ChatGPT صف الكتب في,المكتبة,,التصنيفات,,correct
FC,3913 مَضَى_verb 4 ChatGPT مضى على افتتاح برج خليفة في دبي,أكثر,,عشر,,correct
FC,7993 إِنْقاذ_noun 1 ChatGPT تم إنقاذ العديد من الحيوانات المهددة,بالانقراض,,الصيد,,correct
FC,9684 نادَى_verb 2 ChatGPT تأسس نادي النصر,السعودي,,العام,1955.0,correct
FI,"5525 قَدْر_noun 3 ChatGPT يعتبر قدر الضغط الهندي ""الهوت بوت"" أحد أشهر",الأطباق,,في,,incorrect
FC,4343 أَظْهَر_verb 3 ChatGPT أظهرت الأبحاث أن الأشخاص الذين يمارسون الرياضة بانتظام يعانون,من,,صحية,,correct
FC,3288 أَدَّى_verb 3 GPT4 أدت الثورة التونسية في 2011 إلى إسقاط نظام الرئيس,زين,,بن,,correct
FC,336 هِيَ_pron 1 GPT4 هي القاهرة,عاصمة,,مصر,,correct
FC,180 مَع_noun 1 GPT4 تم افتتاح قناة السويس في مصر مع نهاية عام 1869م، مما سهل التجارة,والملاحة,,أوروبا,,correct
FC,6591 حَوالَي_noun_quant 2 ChatGPT حوالي 80% من سكان,الأردن,,في,,correct
FI,7774 ساحَة_noun 1 ChatGPT تعتبر ساحة الشهداء في عمان,مركزًا,,والفعاليات,,incorrect
FI,5412 جُنَيْه_noun 2 ChatGPT الجنيه السوداني,ينقسم,,100,,incorrect
FC,3511 مُؤَسَّسَة_noun 4 ChatGPT تأسست مؤسسة النقد العربي,السعودي,,عام,,correct
FC,9457 واصَل_verb 2 GPT4 واصل نيلسون مانديلا نضاله من أجل المساواة والحرية حتى أصبح أول,رئيس,,لجنوب,,correct
FI,52 كان_verb 1 ChatGPT كان الفيلسوف العربي الأشهر ابن رشد يعتبر من أهم,المفكرين,,التاريخ,,incorrect
FC,795 عَيْن_noun 1 ChatGPT تستخدم الأبواب الزجاجية في المباني,الحديثة,,الإضاءة,,correct
FC,5154 دِراسَة_noun 1 ChatGPT أظهرت دراسة أن الأشخاص الذين يتناولون الإفطار يوميًا,يعانون,,من,,correct
FC,7618 قَدْر_noun 3 GPT4 قدر سرعة الضوء تقريباً,"299,792",,في,,correct
FC,3098 مُسْتَوَى_noun 1 GPT4 تحتاج معظم النباتات إلى مستوى معين من,الرطوبة,,بشكل,,correct
FC,9483 صَبْر_noun 1 ChatGPT الصبر يساعد على تحمل,الصعاب,,في,,correct
FC,4285 أَعْطَى_verb 2 ChatGPT أعطى العالم الإغريقي أرسطو العديد من,الأفكار,,والعلمية,,correct
FC,"2167 كَأَنَّ_verb_pseudo 1 GPT4 كأن مسلسل ""باب الحارة"" السوري كان يُعرض",لأول,,عام,2006.0,correct
FC,2185 خِدْمَة_noun 2 ChatGPT خدمة النقل العام تسهل التنقل,داخل,,والمناطق,,correct
FC,4602 زَوْجَة_noun 1 ChatGPT يسمح القانون الإسلامي للرجل بالزواج من,أربع,,كحد,,correct
FC,3409 مُشْكِلَة_noun 1 GPT4 تواجه مشكلة انخفاض مستويات التعليم في الدول العربية تدني,معدلات,,والموارد,,correct
FC,7808 ٱِجْتَمَع_verb 2 GPT4 اجتمع الزعماء الستة عام 1957 لتوقيع معاهدة روما,التي,,الاتحاد,,correct
FC,6672 مُنْتَخَب_noun 1 ChatGPT منتخب مصر لكرة القدم حقق بطولة كأس,الأمم,,7,,correct
FC,4550 مَحَلِّيّ_adj 4 GPT4 تُعرف منطقة الباحة بزراعة قهوة عربية,محلية,,جودة,,correct
FC,6797 ٱِسْتِخْدام_noun 1 GPT4 تعتبر استخدام النفايات الزراعية في إنتاج الوقود الحيوي,مصدراً,,للطاقة,,correct
FC,"5080 فِيلْم_noun 1 GPT4 فيلم ""انترستيلار"" من إخراج كريستوفر نولان يتناول موضوع السفر",عبر,,والثقوب,,correct
